inventory_id,product_id,warehouse_id,stock_quantity,reserved_quantity,available_quantity,reorder_level,inventory_status,last_updated,_dq_issue
INV010775,P002661,W003,308,33,275,90,In Stock,2025-09-30 20:47:28,
INV015040,P000572,W010,208,90,118,98,In Stock,2025-04-04 18:08:11,
INV009405,P002210,W005,359,144,215,39,Overstocked,2026-05-15 09:46:10,
INV001726,P004653,W004,76,73,3,73,Low Stock,2025-05-20 17:52:18,
INV011680,P004742,W007,485,275,210,43,Overstocked,2026-07-16 22:44:45,
INV019588,P002720,W010,70,57,13,69,Low Stock,2025-09-20 20:53:17,
INV008897,P009417,W003,168,17,151,89,In Stock,2025-01-03 05:23:37,
INV008477,P007572,W005,381,160,221,65,In Stock,2025-10-24 09:23:04,
INV014562,,W001,78,7,71,43,In Stock,2026-07-24 21:05:35,missing_product_id
INV016662,P002343,W007,379,135,244,61,In Stock,2026-03-23 06:49:26,
INV004384,P005233,W010,297,6,291,38,Overstocked,2025-12-19 11:22:00,
INV014128,P006475,W003,80,74,6,54,Low Stock,2025-04-10 12:24:08,
INV001702,P004799,W001,173,146,27,60,Low Stock,2026-04-24 02:37:56,
INV010250,P004822,W001,248,191,57,43,In Stock,2026-03-10 09:46:04,
INV015329,P005889,W003,155,4,151,41,In Stock,2025-07-28 13:10:05,
INV003779,P008638,W008,15,7,8,12,Low Stock,2025-06-11 17:29:17,
INV018936,P002501,W003,86,8,78,95,Low Stock,2025-08-23 12:01:41,
INV001747,P008461,W009,222,25,197,100,In Stock,2025-09-04 15:08:09,
INV013389,P004810,W009,17,2,15,39,Low Stock,2026-05-14 07:03:05,
INV007235,P000898,W002,115,25,90,76,In Stock,2025-06-02 21:31:15,
INV008220,P001612,W007,198,41,157,18,Overstocked,2025-10-03 08:56:34,
INV000816,P002765,W009,21,17,4,59,Low Stock,2026-05-05 20:08:27,
INV011610,P002456,W005,271,10,261,65,In Stock,2025-07-10 00:06:02,
INV012820,P000171,W004,454,344,110,68,In Stock,2025-07-09 13:14:27,
INV003323,P004497,W002,401,80,321,46,In Stock,2026-04-27 13:41:22,
INV003655,P007798,W008,386,193,193,98,In Stock,2025-08-21 08:39:20,
INV008342,P007920,W002,215,117,98,22,Overstocked,2025-03-06 13:53:09,
INV006173,P006757,W001,494,84,410,24,In Stock,2025-09-06 03:44:42,
INV004774,P006724,W006,269,236,33,70,Low Stock,2025-08-16 17:32:00,
INV016138,P001496,W005,435,380,55,10,In Stock,2026-06-12 05:04:38,
INV019343,P008914,W002,54,50,4,21,Low Stock,2025-06-25 06:37:19,
INV002214,P000386,W002,257,21,236,76,In Stock,2026-03-23 23:26:15,
INV007856,P003673,W009,15,14,1,22,Low Stock,2025-07-25 10:14:26,
INV010307,P008241,W001,85,73,12,40,Low Stock,2026-03-23 00:57:17,
INV018530,P006754,W005,493,340,153,71,In Stock,2025-03-30 04:53:17,
INV019325,P009698,W002,420,215,205,24,Overstocked,2026-07-12 03:08:12,
INV008760,P007422,W001,268,106,162,60,In Stock,2025-12-26 07:09:02,
INV014233,P001659,W006,271,67,204,64,In Stock,2025-04-15 12:02:25,
INV001765,P002096,W006,118,37,81,30,In Stock,2025-09-15 11:38:50,
INV003413,P001536,W003,403,299,104,60,In Stock,2026-03-08 10:19:21,
INV013210,P009151,W003,229,146,83,32,In Stock,2026-07-11 11:35:01,
INV015679,P007292,W006,121,101,20,43,Low Stock,2025-09-29 09:53:15,
INV002148,P001826,W005,201,120,81,29,In Stock,2025-09-20 00:00:41,
INV003299,P007643,W008,0,0,0,40,Out of Stock,2025-04-21 12:14:49,
INV005043,P009897,W008,194,40,154,73,In Stock,2026-06-16 03:15:00,
INV006373,P007414,W008,162,125,37,39,Low Stock,2025-07-17 13:59:30,
INV004735,P002985,W010,0,0,0,83,Out of Stock,2025-03-08 11:41:52,
INV000709,P003065,W002,129,12,117,60,In Stock,2026-06-21 08:39:28,
INV016339,P003727,W010,220,13,207,42,Overstocked,2026-07-24 01:48:35,
INV010605,P000683,W008,490,220,270,86,In Stock,2026-02-12 05:12:22,
INV018880,P001803,W010,239,196,43,97,Low Stock,2026-07-04 22:03:27,
INV002697,P004889,W009,0,0,0,78,Out of Stock,2026-05-02 04:45:09,
INV010616,P004980,W006,465,358,107,98,In Stock,2026-02-13 20:06:11,
INV003095,P002855,W002,479,275,204,76,In Stock,2026-05-24 02:58:13,
INV013342,P001165,W004,367,339,28,49,Low Stock,2025-11-09 22:14:51,
INV001614,P009546,W005,76,142,64,22,In Stock,2026-07-26 19:30:37,reserved_exceeds_stock
INV012664,P008353,W010,306,254,52,100,Low Stock,2026-01-17 21:56:45,
INV014224,P009649,W002,12,11,1,79,Low Stock,2026-07-30 11:34:32,
INV013941,P003485,W002,449,348,101,38,In Stock,2025-08-25 14:28:49,
INV000995,P009936,W007,497,459,38,64,Low Stock,2025-04-19 09:43:48,
INV012184,P000375,W003,137,60,77,18,In Stock,2026-05-05 11:39:29,
INV005375,P006611,W004,296,97,199,58,In Stock,2026-06-05 21:13:13,
INV012419,P002762,W003,125,113,12,39,Low Stock,2026-02-19 09:21:44,
INV007568,P008796,W006,37,35,2,66,Low Stock,2026-01-07 14:08:58,
INV000551,P001544,W003,235,36,199,50,In Stock,2025-03-04 18:26:05,
INV005101,P006634,W008,91,62,29,61,Low Stock,2025-11-29 04:20:29,
INV015678,P009026,W010,327,114,213,83,In Stock,2025-10-18 12:01:36,
INV019338,P005994,W007,166,32,134,41,In Stock,2025-10-14 23:26:55,
INV004285,,W002,351,80,271,64,In Stock,2026-05-22 08:33:09,missing_product_id
INV007522,P003786,W006,267,53,214,50,In Stock,2025-08-10 06:55:27,
INV002378,P000426,W010,416,206,210,37,Overstocked,2026-05-11 03:39:38,
INV019126,P001916,W005,439,244,195,15,In Stock,2025-07-18 22:25:42,
INV008004,P004706,W009,333,104,229,27,In Stock,2025-11-05 21:50:02,
INV001885,P009705,W007,42,38,4,83,Low Stock,2025-01-18 17:38:58,
INV017096,P002956,W008,5,5,0,49,Out of Stock,2025-12-29 07:39:45,
INV004634,P005295,W003,6,3,3,27,Low Stock,2025-07-06 21:36:52,
INV007771,P008399,W010,311,193,118,79,In Stock,2025-09-11 09:14:42,
INV013531,P003490,W002,89,37,52,69,Low Stock,2025-09-28 16:48:46,
INV009395,P003970,W007,407,11,396,61,In Stock,2025-01-10 20:25:23,
INV007645,P004992,W005,178,49,129,87,In Stock,2025-10-14 20:17:19,
INV004207,P007903,W006,158,149,9,95,Low Stock,2025-11-24 07:44:57,
INV017165,P006982,W009,110,74,36,100,Low Stock,2025-08-17 06:35:00,
INV005008,P002954,W008,257,221,36,94,Low Stock,2025-03-01 15:42:36,
INV017865,P003676,W009,300,261,39,37,In Stock,2026-03-02 17:37:40,
INV006939,P008552,W006,-50,345,67,18,In Stock,2025-05-31 10:25:55,invalid_stock_quantity
INV004720,P007763,W010,215,93,122,74,In Stock,2025-09-09 16:37:02,
INV001199,P004589,W004,0,0,0,91,Out of Stock,2025-01-15 11:09:17,
INV004949,P006650,W010,358,27,331,10,In Stock,2025-08-31 11:43:09,
INV011151,P005764,W010,279,261,18,96,Low Stock,2025-07-02 16:06:29,
INV018832,P000310,W004,497,170,327,11,In Stock,2026-03-07 14:00:55,
INV017690,P008801,W007,260,255,5,18,Low Stock,2026-04-13 16:14:59,
INV002984,P007681,W001,120,15,105,28,In Stock,2025-05-04 03:23:28,
INV013587,P003017,W010,84,38,46,67,Low Stock,2026-04-21 00:19:44,
INV015633,P006580,W009,212,98,114,33,In Stock,2026-02-06 06:42:08,
INV002983,P004221,W001,169,79,90,34,In Stock,2026-02-03 01:35:02,
INV009506,P002236,W005,267,245,22,42,Low Stock,2025-11-24 07:34:50,
INV017532,P002288,W007,60,51,9,66,Low Stock,2025-04-10 20:32:51,
INV012448,P007624,W003,362,71,291,10,In Stock,2025-04-11 05:22:37,
INV006744,P009343,W005,360,247,113,32,In Stock,2025-01-06 06:03:55,
INV003702,P003133,W008,150,67,83,62,In Stock,2026-03-23 05:32:56,
INV000421,P009565,W006,189,116,73,72,In Stock,2026-03-29 00:26:15,
INV002115,P009767,W010,458,10,448,72,In Stock,2025-09-25 01:26:01,
INV016140,P004760,W006,61,10,51,66,Low Stock,2026-05-05 19:44:18,
INV005485,P001268,W002,473,199,274,53,In Stock,2025-03-04 17:38:28,
INV000920,P001920,W001,169,100,69,83,Low Stock,2026-02-05 07:26:07,
INV007956,P007068,W009,181,118,63,98,Low Stock,2025-10-22 22:58:04,
INV004721,P005554,W007,252,104,148,11,In Stock,2026-06-22 23:11:36,
INV006641,P005583,W002,385,33,352,25,In Stock,2025-06-15 18:02:45,
INV013044,P009447,W002,138,15,123,11,In Stock,2025-09-04 22:00:13,
INV012993,P007140,W009,7,3,4,93,Low Stock,2025-03-14 02:19:01,
INV016981,P006054,W006,433,2,431,19,Overstocked,2026-03-30 01:18:32,
INV011169,P000374,W009,164,26,138,25,In Stock,2026-08-15 00:00:00,future_last_updated
INV011586,P009691,W009,60,37,23,57,Low Stock,2025-12-29 18:56:41,
INV005050,P009668,W004,320,117,203,46,In Stock,2025-04-27 01:26:48,
INV019667,P009641,W002,349,166,183,97,In Stock,2025-07-01 13:11:34,
INV010524,P004477,W010,369,261,108,30,In Stock,2025-09-20 05:23:59,
INV006270,P009313,W003,125,19,106,62,In Stock,2025-12-15 14:42:36,
INV001742,P006621,W005,14,5,9,36,Low Stock,2026-03-20 15:17:25,
INV006506,P004237,W004,478,358,120,66,In Stock,2025-12-18 23:13:13,
INV015842,P003822,W006,3,0,3,94,Low Stock,2026-03-03 09:50:36,
INV019317,P002125,W009,331,288,43,38,In Stock,2025-12-08 03:08:47,
INV010388,P000474,W004,130,54,76,31,In Stock,2026-05-29 00:43:45,
INV011058,P002206,W002,0,0,0,40,Out of Stock,2025-07-06 06:36:16,
INV013977,P003262,W006,459,27,432,98,Overstocked,2025-11-07 10:05:16,
INV000716,P007120,W007,364,136,228,87,In Stock,2025-07-30 16:25:51,
INV018968,P008247,W010,358,99,259,63,In Stock,2025-06-16 08:39:20,
INV015951,P005625,W004,176,88,88,84,In Stock,2025-03-31 10:54:37,
INV015894,P007972,W009,212,73,139,77,In Stock,2026-05-24 20:24:20,
INV000838,P000346,W008,289,254,35,76,Low Stock,2026-01-18 12:56:54,
INV005673,P002025,W007,0,0,0,20,Out of Stock,2025-12-13 08:48:52,
INV017564,P008602,W002,235,146,89,43,In Stock,2025-08-20 14:39:36,
INV012963,P009279,W009,7,1,6,38,Low Stock,2026-06-21 16:25:16,
INV006193,P004599,W009,293,202,91,30,In Stock,2025-05-25 09:30:39,
INV000236,P003553,W009,256,8,248,90,In Stock,2026-03-23 15:39:41,
INV004496,P005599,W010,342,333,9,63,Low Stock,2025-12-12 22:43:10,
INV000916,P008278,W010,252,-20,2,35,Low Stock,2025-11-01 23:14:11,invalid_reserved_quantity
INV019715,P001876,W007,452,247,205,11,In Stock,2025-11-21 04:01:34,
INV012951,P000928,W002,202,65,137,32,In Stock,2026-04-24 16:55:37,
INV010884,P003582,W007,150,69,81,66,In Stock,2025-06-16 14:12:08,
INV018719,P000909,W010,142,114,28,47,Low Stock,2025-05-09 07:51:45,
INV001769,P002075,W009,449,138,311,20,Overstocked,2026-07-15 21:09:34,
INV017385,P006389,W008,258,209,49,49,Low Stock,2026-02-11 08:10:40,
INV001065,P006926,W006,0,0,0,20,Out of Stock,2026-04-13 06:37:55,
INV008326,P006225,W004,46,42,4,21,Low Stock,2026-05-05 01:02:47,
INV004655,P002195,W009,11,4,7,55,Low Stock,2026-01-30 04:27:48,
INV005735,P002997,W003,298,4,294,23,Overstocked,2025-09-05 07:47:58,
INV013968,P007859,W005,153,69,84,79,In Stock,2025-11-08 05:31:36,
INV011949,P005240,W004,167,35,132,56,In Stock,2025-12-16 08:43:34,
INV002210,P001233,W006,309,129,180,27,Overstocked,2026-05-17 08:19:25,
INV002440,P003449,W009,137,133,4,81,Low Stock,2026-04-05 13:46:08,
INV006826,P001073,W010,4,3,1,12,Low Stock,2025-03-29 01:31:51,
INV012687,P009080,W005,395,304,91,95,Low Stock,2026-06-05 10:03:46,
INV002244,P007068,W007,154,34,120,99,In Stock,2025-01-09 16:39:51,
INV004367,P008019,W007,154,26,128,74,In Stock,2026-03-23 01:46:52,
INV016840,P003130,W008,356,194,162,33,Overstocked,2026-07-26 09:56:51,
INV019893,P002063,W005,194,9,185,70,In Stock,2025-01-02 15:52:59,
INV001875,P009241,W010,346,239,107,13,Overstocked,2025-05-10 12:09:09,
INV004308,P081088,W005,79,73,6,96,Low Stock,2025-08-21 04:33:30,invalid_product_id
INV000371,P006855,W007,68,11,57,33,In Stock,2025-12-15 15:03:09,
INV019741,P005090,W005,297,256,41,13,In Stock,2025-04-08 11:48:09,
INV005534,P005371,W002,16,6,10,44,Low Stock,2025-07-10 23:43:05,
INV012483,P000412,W009,197,37,160,91,In Stock,2025-04-27 20:15:39,
INV018211,P000585,W006,308,240,68,31,In Stock,2025-10-17 20:55:24,
INV008141,P000787,W003,445,208,237,81,In Stock,2025-05-13 04:00:26,
INV001132,P005889,W003,0,0,0,71,Out of Stock,2026-05-20 16:01:41,
INV012317,P009349,W001,266,160,106,51,In Stock,2025-06-12 00:35:07,
INV013151,P002101,W001,0,0,0,22,Out of Stock,2026-04-13 03:12:08,
INV000568,P001692,W004,152,41,111,15,In Stock,2026-06-19 13:03:02,
INV009483,P003753,W002,360,220,140,19,In Stock,2025-10-27 23:57:39,
INV006907,P000206,W002,154,130,24,63,Low Stock,2026-06-12 11:40:43,
INV014787,P008162,W009,104,73,31,93,Low Stock,2025-12-13 01:50:22,
INV002107,P005098,W006,28,10,18,21,Low Stock,2025-10-05 01:18:07,
INV001184,P008937,W003,231,170,61,67,Low Stock,2026-07-20 08:22:16,
INV003181,P008601,W004,72,56,16,20,Low Stock,2026-06-21 02:23:35,
INV013877,P000570,W010,239,115,124,41,In Stock,2025-12-07 10:49:14,
INV005834,P009822,W009,361,298,63,52,In Stock,2026-06-02 10:48:11,
INV016601,P000951,W002,316,99,217,81,In Stock,2026-06-06 18:35:02,
INV005747,P006198,W007,308,273,35,36,Low Stock,2025-12-11 12:53:42,
INV019733,P001221,W004,241,170,71,19,In Stock,2025-12-10 10:35:20,
INV015871,P003325,W001,206,41,165,18,In Stock,2026-05-23 16:06:46,
INV002873,P007261,W006,70,0,70,46,In Stock,2025-12-21 14:29:43,
INV001168,P001769,W002,322,259,63,55,In Stock,2025-02-07 01:48:18,
INV010171,P008022,W001,483,72,411,78,In Stock,2026-02-01 22:35:52,
INV019189,P003559,W009,135,77,58,34,In Stock,2025-12-07 22:16:47,
INV003585,P005935,W003,6,2,4,67,Low Stock,2025-11-24 11:10:54,
INV008776,P008093,W004,303,58,245,92,In Stock,2025-12-21 06:23:53,
INV010504,P001675,W008,479,313,166,23,In Stock,2025-08-23 07:22:17,
INV011038,P001069,W001,317,275,42,100,Low Stock,2026-04-19 01:21:50,
INV013299,P007850,W002,89,4,85,72,In Stock,2025-05-19 14:44:50,
INV015702,P003055,W007,167,56,111,27,Overstocked,2025-10-26 13:50:24,
INV003749,P009701,W001,92,90,2,35,Low Stock,2025-11-10 23:39:41,
INV004215,P007035,W010,0,0,0,92,Out of Stock,2025-02-22 15:52:21,
INV012492,P023432,W002,410,375,35,50,Low Stock,2025-07-04 15:42:46,invalid_product_id
INV001710,P005158,W001,435,180,255,79,In Stock,2026-04-12 11:36:03,
INV013153,P006328,W009,382,13,369,26,In Stock,2025-02-27 10:21:48,
INV016633,P007124,W003,193,108,85,33,In Stock,2025-07-13 20:13:11,
INV000112,P007674,W010,231,113,118,48,In Stock,2025-11-30 01:58:03,
INV006737,P009196,W010,83,55,28,78,Low Stock,2025-02-12 05:06:18,
INV016093,P005113,W003,409,179,230,83,In Stock,2026-04-27 16:52:27,
INV008649,P000766,W010,366,131,235,78,In Stock,2025-06-09 04:00:50,
INV011109,P009088,W007,275,38,237,24,In Stock,2025-08-09 08:55:13,
INV008454,P002960,W003,22,4,18,48,Low Stock,2025-10-28 18:00:31,
INV015831,P002020,W008,419,245,174,19,Overstocked,2025-12-24 07:31:05,
INV002068,P008705,W001,261,189,72,97,Low Stock,2025-06-16 14:26:32,
INV009560,P005745,W010,440,160,280,58,In Stock,2025-12-29 14:10:07,
INV011954,P000450,W008,357,355,2,71,Low Stock,2025-04-17 04:41:21,
INV019283,P009205,W007,185,37,148,34,In Stock,2025-09-04 06:37:36,
INV015072,P006247,W005,300,33,267,75,In Stock,2025-10-23 10:57:55,
INV005327,P006155,W004,243,66,177,89,In Stock,2025-09-28 22:14:48,
INV002231,P006290,W009,357,289,68,59,In Stock,2026-05-23 17:53:39,
INV016635,P002839,W002,99,3,96,87,In Stock,2026-01-21 21:52:34,
INV012273,P004568,W008,15,2,13,91,Low Stock,2025-04-20 18:58:59,
INV019867,P007675,W008,147,43,104,71,In Stock,2025-11-13 09:45:33,
INV018978,P001867,W004,264,132,132,98,In Stock,2025-03-23 14:17:14,
INV013075,P004083,W007,476,30,446,61,Overstocked,2026-05-01 05:29:44,
INV007324,P003365,W003,253,72,181,35,In Stock,2026-01-21 14:51:02,
INV011251,P006475,W004,153,127,26,93,Low Stock,2025-01-10 06:53:49,
INV009077,P002690,W002,11,5,6,44,Low Stock,2026-03-25 16:27:10,
INV012073,P007849,W009,220,44,176,81,In Stock,2026-06-18 05:37:29,
INV005096,P005876,W001,46,30,16,100,Low Stock,2025-08-27 09:35:04,
INV014693,P004623,W009,418,233,185,79,In Stock,2025-09-24 21:17:12,
INV005974,P006155,W007,151,71,80,86,Low Stock,2025-11-11 11:09:42,
INV002532,P009570,W010,314,142,172,20,Overstocked,2025-02-26 19:51:12,
INV007598,P008750,W002,341,260,81,53,In Stock,2025-10-21 18:29:18,
INV004081,P006774,W010,308,6,302,69,In Stock,2026-07-03 16:49:31,
INV016734,P005436,W009,173,110,63,71,Low Stock,2026-05-01 09:07:46,
INV011133,P003921,W002,229,181,48,85,Low Stock,2026-02-06 18:33:35,
INV004247,P005759,W003,386,359,27,77,Low Stock,2025-05-05 07:18:41,
INV007343,P000977,W010,0,0,0,46,Out of Stock,2025-05-09 21:20:50,
INV017964,P000692,W007,297,233,64,27,In Stock,2026-06-12 23:26:42,
INV010712,P003191,W005,100,42,58,86,Low Stock,2025-03-19 23:45:34,
INV001573,P004097,W003,337,190,147,57,In Stock,2025-09-02 05:49:36,
INV017163,P006819,W006,419,281,138,96,In Stock,2026-04-27 01:44:57,
INV019884,P008151,W002,42,39,3,40,Low Stock,2025-11-17 14:38:43,
INV010105,P000627,W004,146,134,12,54,Low Stock,2026-03-22 09:09:27,
INV001939,P008575,W005,168,146,22,79,Low Stock,2026-03-09 09:09:48,
INV000494,P009410,W001,151,32,119,32,In Stock,2026-06-30 06:23:09,
INV000927,P003018,W010,19,6,13,13,Low Stock,2025-07-05 05:41:06,
INV014405,P002278,W005,85,83,2,91,Low Stock,2026-04-10 13:10:29,
INV001919,P007611,W007,315,233,82,10,Overstocked,2026-04-13 02:03:13,
INV002830,P008121,W005,440,211,229,54,Overstocked,2025-08-05 17:28:08,
INV011311,P008898,W010,436,73,363,37,In Stock,2025-11-12 18:57:05,
INV019308,P000236,W003,481,19,462,37,In Stock,2026-05-28 20:21:05,
INV015614,P006867,W001,412,393,19,79,Low Stock,2025-09-16 15:27:47,
INV006914,P008731,W008,412,410,2,26,Low Stock,2025-12-23 15:57:29,
INV007700,P001783,W010,220,111,109,78,In Stock,2026-04-20 16:47:55,
INV003839,P004003,W009,44,41,3,75,Low Stock,2026-04-19 23:45:25,
INV015294,P001019,W002,336,233,103,90,In Stock,2025-06-13 14:35:38,
INV018690,P004325,W010,58,18,40,53,Low Stock,2025-03-17 22:11:35,
INV001948,P000549,W006,379,77,302,93,In Stock,2025-02-26 17:17:57,
INV003997,P008488,W007,166,154,12,73,Low Stock,2025-08-19 05:01:55,
INV012763,P000413,W004,263,194,69,58,In Stock,2026-01-11 18:52:47,
INV017985,P002843,W009,32,8,24,92,Low Stock,2025-04-20 10:29:12,
INV001255,P002155,W005,168,63,105,16,In Stock,2025-04-09 05:21:28,
INV002483,P006914,W004,124,75,49,21,In Stock,2026-01-18 14:22:35,
INV017879,P004913,W004,7,2,5,50,Low Stock,2025-05-18 11:33:50,
INV001086,P003567,W003,237,50,187,43,In Stock,2025-02-08 16:01:18,
INV011689,P006158,W008,161,114,47,94,Low Stock,2026-04-03 13:36:44,
INV001630,P004293,W002,101,55,46,84,Low Stock,2025-08-14 20:56:33,
INV017031,P008992,W001,238,228,10,76,Low Stock,2025-05-19 04:58:07,
INV016901,P001957,W001,148,89,59,72,Low Stock,2026-07-04 04:53:40,
INV013120,P005891,W004,415,364,51,26,In Stock,2026-06-13 22:55:11,
INV002684,P000987,W001,363,33,330,50,In Stock,2025-07-18 11:16:10,
INV017109,P002419,W003,423,176,247,74,In Stock,2025-12-30 04:53:54,
INV018030,P000387,W004,262,107,155,97,In Stock,14/12/2025 11:19,invalid_last_updated
INV014886,P007820,W007,242,224,18,60,Low Stock,2025-02-26 16:01:39,
INV001825,P004128,W010,352,87,265,14,In Stock,2025-10-27 13:36:33,
INV008063,P007219,W001,355,248,107,45,In Stock,2026-06-04 08:13:34,
INV019117,P003937,W007,330,11,319,87,In Stock,2025-12-17 07:30:36,
INV006605,P007472,W004,23,8,15,78,Low Stock,2025-05-30 10:32:59,
INV003333,P009791,W002,289,254,35,74,Low Stock,2025-09-23 03:31:35,
INV007168,P002386,W002,54,37,17,60,Low Stock,2025-06-03 15:41:52,
INV010890,P005587,W008,94,40,54,57,Low Stock,2026-02-09 03:35:40,
INV015331,P007524,W002,443,220,223,83,In Stock,2025-12-17 13:55:39,
INV005133,P008133,W010,62,15,47,62,Low Stock,2025-10-22 23:30:59,
INV005381,P007026,W005,4,4,0,80,Out of Stock,2026-03-16 21:23:13,
INV013193,P003794,W007,215,53,162,78,In Stock,2026-07-18 07:26:11,
INV009021,P003895,W005,484,40,444,17,In Stock,2025-11-03 21:13:53,
INV002543,P000129,W004,113,96,17,64,Low Stock,2026-02-03 16:30:05,
INV005100,P005468,W007,294,101,193,23,Overstocked,2025-05-31 05:38:00,
INV001808,P001540,W008,311,139,172,14,In Stock,2025-11-06 08:44:18,
INV014095,P003867,W008,308,247,61,97,Low Stock,2026-07-13 01:35:04,
INV006840,P006625,W008,221,170,51,48,In Stock,2025-02-02 00:06:54,
INV003579,P001549,W005,310,144,166,98,In Stock,2025-09-13 20:02:41,
INV008576,P006686,W001,75,58,17,20,Low Stock,2025-01-27 19:50:39,
INV013431,P000956,W007,140,14,126,72,In Stock,2025-11-11 21:29:37,
INV000608,P008949,W009,500,350,150,50,In Stock,2025-02-11 18:56:44,
INV003661,P002747,W008,381,225,156,95,In Stock,2026-01-01 23:09:07,
INV017618,P003725,W006,222,73,149,49,In Stock,2025-06-02 22:25:15,
INV005652,P001710,W004,412,69,343,92,In Stock,2026-01-19 16:04:26,
INV015037,P006569,W004,322,47,275,94,In Stock,2025-12-18 14:41:46,
INV016394,P007941,W002,214,198,16,83,Low Stock,2026-03-26 19:43:30,
INV005363,P004740,W003,427,41,386,90,Overstocked,2025-01-08 18:55:44,
INV003967,P007511,W009,399,265,134,28,Overstocked,2025-09-16 16:55:23,
INV000176,P000998,W005,444,337,107,76,In Stock,22/12/2025 18:31,invalid_last_updated
INV017520,P006599,W008,96,14,82,69,In Stock,2025-02-15 21:55:24,
INV019615,P005581,W001,495,287,208,78,In Stock,2025-03-10 22:50:13,
INV019205,P005436,W004,470,256,214,19,In Stock,2026-02-02 21:53:24,
INV012639,P005593,W005,363,124,239,86,In Stock,2026-01-19 21:29:29,
INV006382,P003241,W002,54,6,48,94,Low Stock,2025-07-05 22:21:45,
INV014011,P003807,W001,318,198,120,46,In Stock,2026-01-23 03:04:39,
INV011591,P002994,W002,377,356,21,80,Low Stock,2026-05-27 23:24:04,
INV007189,P006318,W010,171,26,145,46,In Stock,2025-04-08 12:36:38,
INV005259,P000182,W007,0,0,0,55,Out of Stock,2026-03-04 02:07:02,
INV004419,P002115,W006,155,33,122,56,In Stock,2025-01-24 04:41:51,
INV008971,P007647,W007,178,173,5,52,Low Stock,2026-07-02 05:17:58,
INV010746,P004037,W009,146,139,7,80,Low Stock,2026-01-08 04:25:37,
INV017565,P008812,W001,0,0,0,37,Out of Stock,2025-04-24 02:02:12,
INV007496,P007154,W003,480,230,250,99,In Stock,2025-10-01 01:07:20,
INV008824,P008556,W010,136,132,4,88,Low Stock,2026-01-18 11:23:57,
INV014648,P008836,W004,136,170,39,33,In Stock,2025-01-15 07:42:25,reserved_exceeds_stock
INV011766,P006685,W005,0,0,0,11,Out of Stock,2025-08-09 17:24:42,
INV001568,P002451,W008,299,159,140,31,In Stock,2025-12-03 16:29:51,
INV013384,P000501,W003,363,352,11,100,Low Stock,2025-04-25 17:56:00,
